Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
NG,4.595,2024/08/21,15:20 EDT,-0.025000095,4.62,4.62,4.49,938901.0,,,,,,,
PCT,5.925,2024/08/21,15:20 EDT,0.28500032,5.66,5.95,5.58,938514.0,,,,,,,
MGY,24.755,2024/08/21,15:20 EDT,0.045000076,25.0,25.0,24.615,937256.0,,,,,,,
APO,109.01,2024/08/21,15:20 EDT,-0.83999634,109.94,109.985,108.29,937127.0,,,,,,,
EWTX,20.77,2024/08/21,15:20 EDT,1.0500011,19.77,20.84,19.46,933033.0,,,,,,,
PCOR,59.385,2024/08/21,15:20 EDT,0.9149971,58.95,59.61,58.345,925227.0,,,,,,,
BBIO,25.32,2024/08/21,15:20 EDT,-0.34000015,25.6,26.0,24.83,923126.0,,,,,,,
HOG,36.75,2024/08/21,15:20 EDT,0.22000122,36.92,37.06,36.6,917322.0,,,,,,,
PEG,81.04,2024/08/21,15:20 EDT,0.69000244,80.32,81.285,80.14,916132.0,,,,,,,
ETN,299.425,2024/08/21,15:20 EDT,3.1849976,296.45,301.65,296.17,915373.0,,,,,,,
EXEL,26.26,2024/08/21,15:20 EDT,-0.21999931,26.5,26.89,26.22,913924.0,,,,,,,
BRX,26.51,2024/08/21,15:20 EDT,0.30000114,26.28,26.545,26.2301,909872.0,,,,,,,
NUVB,2.78,2024/08/21,15:20 EDT,-0.089999914,2.85,2.96,2.765,909116.0,,,,,,,
SKIN,1.5902,2024/08/21,15:19 EDT,0.12019992,1.47,1.6199,1.43,907266.0,,,,,,,
ABCL,2.625,2024/08/21,15:19 EDT,0.025000095,2.64,2.668,2.5808,906729.0,,,,,,,
FSLY,6.465,2024/08/21,15:20 EDT,-0.0049996376,6.5,6.53,6.35,905772.0,,,,,,,
MCRB,0.886,2024/08/21,15:19 EDT,0.02489996,0.87,0.899,0.8402,905132.0,,,,,,,
JKHY,164.88,2024/08/21,15:20 EDT,-0.66999817,162.0,167.525,160.23,904177.0,,,,,,,
ALLY,41.58,2024/08/21,15:20 EDT,-0.45999908,42.25,42.39,41.41,903096.0,,,,,,,
KKR,118.4483,2024/08/21,15:20 EDT,-0.2016983,118.59,119.08,117.83,899201.0,,,,,,,
SSNC,73.18,2024/08/21,15:20 EDT,0.37000275,73.0,73.3811,72.79,898534.0,,,,,,,
NNOX,7.48,2024/08/21,15:20 EDT,0.3499999,7.16,7.49,6.93,897960.0,,,,,,,
YUM,137.85,2024/08/21,15:20 EDT,0.90000916,137.31,138.4,136.52,895275.0,,,,,,,
DAR,38.65,2024/08/21,15:20 EDT,-0.40999985,39.38,39.395,38.38,893648.0,,,,,,,
WEC,91.52,2024/08/21,15:20 EDT,0.94999695,90.73,91.56,90.61,892528.0,,,,,,,
BKD,6.785,2024/08/21,15:20 EDT,0.15499973,6.68,6.85,6.63,891653.0,,,,,,,
ILMN,131.52,2024/08/21,15:20 EDT,-0.98999023,132.55,133.295,129.9,890104.0,,,,,,,
GWH,0.564,2024/08/21,15:20 EDT,0.017700016,0.53,0.5659,0.53,885843.0,,,,,,,
VVV,41.14,2024/08/21,15:20 EDT,0.8499985,40.58,41.28,40.35,884567.0,,,,,,,
KMB,144.32,2024/08/21,15:20 EDT,0.08000183,144.48,145.68,143.855,884433.0,,,,,,,
CTSH,76.35,2024/08/21,15:20 EDT,0.8899994,75.78,76.49,75.59,881594.0,,,,,,,
OKE,86.9929,2024/08/21,15:20 EDT,0.4029007,87.13,87.4562,86.68,879769.0,,,,,,,
SYF,47.165,2024/08/21,15:20 EDT,0.055000305,47.28,47.3619,46.76,879335.0,,,,,,,
SBRA,16.285,2024/08/21,15:20 EDT,-0.01499939,16.32,16.32,16.125,876644.0,,,,,,,
AVDX,7.98,2024/08/21,15:20 EDT,-0.07000017,8.13,8.13,7.8,874445.0,,,,,,,
DE,377.61,2024/08/21,15:20 EDT,5.019989,373.84,377.8232,372.12,861959.0,,,,,,,
LZ,6.36,2024/08/21,15:20 EDT,0.07999992,6.33,6.42,6.22,860758.0,,,,,,,
NDAQ,70.325,2024/08/21,15:20 EDT,0.23500061,70.0,70.48,69.91,856979.0,,,,,,,
ABUS,3.875,2024/08/21,15:20 EDT,0.045000076,3.88,3.9398,3.8,851201.0,,,,,,,
FOXA,40.26,2024/08/21,15:20 EDT,0.18999863,40.06,40.33,39.955,851057.0,,,,,,,
ARR,20.315,2024/08/21,15:20 EDT,0.15500069,20.18,20.375,20.11,848520.0,,,,,,,
SMTC,36.12,2024/08/21,15:20 EDT,-0.22000122,36.89,37.21,36.04,847680.0,,,,,,,
HAIN,6.375,2024/08/21,15:20 EDT,0.14499998,6.32,6.46,6.255,846720.0,,,,,,,
VSH,20.29,2024/08/21,15:20 EDT,0.19000053,20.35,20.56,20.22,845747.0,,,,,,,
UDR,42.235,2024/08/21,15:20 EDT,0.13500214,42.14,42.38,42.005,845413.0,,,,,,,
IPG,31.585,2024/08/21,15:20 EDT,0.33499908,31.41,31.615,31.25,845196.0,,,,,,,
DHR,270.405,2024/08/21,15:20 EDT,-1.2550049,272.01,273.75,269.72,843258.0,,,,,,,
SENS,0.4103,2024/08/21,15:19 EDT,0.012400001,0.4,0.415,0.3996,842296.0,,,,,,,
GPN,109.07,2024/08/21,15:20 EDT,0.41999817,109.39,109.38,108.0,839672.0,,,,,,,
COF,139.7306,2024/08/21,15:20 EDT,-1.7793884,141.8,142.3,139.19,838910.0,,,,,,,
ADBE,564.08,2024/08/21,15:20 EDT,1.8300171,562.25,566.6,557.91,834436.0,,,,,,,
KBH,82.5,2024/08/21,15:20 EDT,2.2200012,81.44,83.23,81.18,834056.0,,,,,,,
LGF-A,7.995,2024/08/21,15:20 EDT,-0.14500046,8.15,8.225,7.855,833259.0,,,,,,,
YOU,28.0,2024/08/21,15:20 EDT,-0.030000687,28.07,28.49,27.32,832585.0,,,,,,,
ETR,118.88,2024/08/21,15:20 EDT,0.0,118.85,119.3729,118.51,830378.0,,,,,,,
NTLA,23.61,2024/08/21,15:20 EDT,0.4300003,23.34,23.95,23.235,830118.0,,,,,,,
DV,19.54,2024/08/21,15:20 EDT,0.33000183,19.33,19.65,19.3,829350.0,,,,,,,
SHLS,5.2749,2024/08/21,15:19 EDT,-0.0051002502,5.28,5.32,5.19,826747.0,,,,,,,
IART,20.95,2024/08/21,15:20 EDT,0.10000038,20.81,21.05,20.75,826417.0,,,,,,,
OI,12.235,2024/08/21,15:20 EDT,0.24499989,12.1,12.34,12.0,825485.0,,,,,,,
GTN,4.85,2024/08/21,15:20 EDT,0.049999714,4.8,4.875,4.71,824199.0,,,,,,,
DRH,8.395,2024/08/21,15:20 EDT,0.125,8.29,8.41,8.255,823069.0,,,,,,,
RPAY,8.37,2024/08/21,15:20 EDT,0.069999695,8.37,8.42,8.21,819799.0,,,,,,,
BWA,33.005,2024/08/21,15:20 EDT,0.49500275,32.88,33.13,32.69,819764.0,,,,,,,
BVS,9.0,2024/08/21,15:19 EDT,0.8000002,8.7,9.12,8.56,813713.0,,,,,,,
AEP,98.19,2024/08/21,15:20 EDT,0.55000305,97.99,98.74,97.64,809466.0,,,,,,,
HON,200.95,2024/08/21,15:20 EDT,0.8799896,200.84,201.78,199.89,807749.0,,,,,,,
BLMN,18.125,2024/08/21,15:20 EDT,0.5949993,17.7,18.14,17.51,807113.0,,,,,,,
TEAM,157.01,2024/08/21,15:20 EDT,0.7200012,156.29,157.485,155.6,806949.0,,,,,,,
HRL,32.3503,2024/08/21,15:20 EDT,0.020298004,32.5,32.68,32.275,804665.0,,,,,,,
URG,1.08,2024/08/21,15:20 EDT,0.03000009,1.06,1.09,1.05,804281.0,,,,,,,
BXMT,17.75,2024/08/21,15:20 EDT,-0.030000687,17.88,17.9,17.69,803792.0,,,,,,,
COO,93.5,2024/08/21,15:20 EDT,-2.3899994,95.88,95.94,92.44,803361.0,,,,,,,
ALL,178.955,2024/08/21,15:20 EDT,-1.4550018,181.56,182.27,178.91,803125.0,,,,,,,
DK,20.18,2024/08/21,15:20 EDT,-0.26000023,20.61,20.66,20.105,802453.0,,,,,,,
EVRI,13.0,2024/08/21,15:19 EDT,0.05000019,12.96,13.01,12.95,801689.0,,,,,,,
PUBM,15.505,2024/08/21,15:20 EDT,1.125,14.62,15.5523,14.55,798331.0,,,,,,,
LZB,40.105,2024/08/21,15:20 EDT,-1.7649994,39.49,41.45,39.5,798191.0,,,,,,,
STT,80.735,2024/08/21,15:20 EDT,0.31500244,80.74,80.91,80.105,796611.0,,,,,,,
BRCC,4.24,2024/08/21,15:20 EDT,0.21999979,4.0,4.35,3.98,795364.0,,,,,,,
GES,20.9499,2024/08/21,15:20 EDT,-0.010099411,21.35,21.27,20.72,794725.0,,,,,,,
VNT,34.565,2024/08/21,15:20 EDT,0.2649994,34.51,34.77,34.26,793000.0,,,,,,,
CPRX,20.31,2024/08/21,15:20 EDT,-0.38000107,20.81,20.81,19.79,785619.0,,,,,,,
PINC,20.01,2024/08/21,15:20 EDT,-0.21999931,20.0,20.34,19.919,785427.0,,,,,,,
INTU,666.765,2024/08/21,15:20 EDT,-0.51501465,669.69,672.5434,664.97,783340.0,,,,,,,
CCCC,6.175,2024/08/21,15:20 EDT,0.125,6.13,6.29,6.03,783311.0,,,,,,,
BFLY,0.9481,2024/08/21,15:18 EDT,0.027999997,0.929,0.97,0.92,782857.0,,,,,,,
ANET,352.96,2024/08/21,15:20 EDT,-0.8300171,351.63,356.9399,351.07,781946.0,,,,,,,
APLS,40.13,2024/08/21,15:20 EDT,1.1800003,38.57,40.55,38.57,780435.0,,,,,,,
MAT,19.285,2024/08/21,15:20 EDT,0.28499985,19.15,19.345,19.03,780422.0,,,,,,,
GOGO,7.62,2024/08/21,15:20 EDT,-0.08500004,7.76,7.816,7.455,773699.0,,,,,,,
HELE,52.67,2024/08/21,15:20 EDT,1.9199982,51.11,53.74,51.11,773197.0,,,,,,,
SILK,27.125,2024/08/21,15:20 EDT,0.07500076,27.07,27.14,27.07,773130.0,,,,,,,
DOCS,36.16,2024/08/21,15:20 EDT,-0.069999695,36.5,36.6,35.653,772952.0,,,,,,,
HWM,96.045,2024/08/21,15:20 EDT,0.41500092,95.8,96.59,95.57,772250.0,,,,,,,
SRE,81.155,2024/08/21,15:20 EDT,0.39499664,80.9,81.26,80.68,772032.0,,,,,,,
TSN,62.96,2024/08/21,15:20 EDT,0.54999924,62.5,63.27,62.35,771522.0,,,,,,,
ZTS,182.78,2024/08/21,15:20 EDT,-0.8200073,184.27,184.525,181.82,770307.0,,,,,,,
APG,35.125,2024/08/21,15:20 EDT,0.4850006,34.66,35.425,34.55,768106.0,,,,,,,
TCS,0.9803,2024/08/21,15:20 EDT,0.04879999,0.9378,1.06,0.9079,765592.0,,,,,,,
ERAS,2.845,2024/08/21,15:20 EDT,0.07500005,2.78,2.91,2.71,762404.0,,,,,,,
PUMP,8.005,2024/08/21,15:20 EDT,-0.08500004,8.2,8.19,7.985,760773.0,,,,,,,
OCUL,9.03,2024/08/21,15:20 EDT,0.18999958,8.94,9.1188,8.745,760013.0,,,,,,,
SPR,34.77,2024/08/21,15:20 EDT,0.13999939,34.61,34.815,34.415,759239.0,,,,,,,
HALO,61.83,2024/08/21,15:20 EDT,0.9000015,61.49,62.33,61.105,758602.0,,,,,,,
SBH,13.315,2024/08/21,15:20 EDT,0.2149992,13.3,13.63,13.115,756971.0,,,,,,,
CAT,342.455,2024/08/21,15:20 EDT,-0.8450012,344.58,345.3291,341.87,754376.0,,,,,,,
PETQ,30.47,2024/08/21,15:20 EDT,-0.040000916,30.49,30.52,30.45,754016.0,,,,,,,
TRS,24.14,2024/08/21,15:20 EDT,0.27999878,23.895,24.18,23.75,753593.0,,,,,,,
NWSA,27.685,2024/08/21,15:20 EDT,0.29500008,27.5,27.79,27.39,752234.0,,,,,,,
INCY,64.08,2024/08/21,15:20 EDT,-0.29999542,64.42,64.87,64.04,752202.0,,,,,,,
SYY,76.99,2024/08/21,15:20 EDT,0.44999695,77.0,77.28,76.62,749828.0,,,,,,,
ZS,199.185,2024/08/21,15:20 EDT,2.0350037,197.27,199.835,195.8001,749670.0,,,,,,,
TNDM,41.93,2024/08/21,15:20 EDT,0.0,42.45,43.44,41.24,749546.0,,,,,,,
WFRD,104.27,2024/08/21,15:20 EDT,1.2799988,104.14,105.939,102.82,749478.0,,,,,,,
CDNS,283.915,2024/08/21,15:20 EDT,2.5450134,280.58,284.98,279.15,749219.0,,,,,,,
LBAI,13.43,2024/08/19,16:00 EDT,0.150001,13.45,13.52,13.09,748259.0,,,,,,,
APLE,14.23,2024/08/21,15:20 EDT,0.13999939,14.2,14.27,14.065,747546.0,,,,,,,
EXPE,132.615,2024/08/21,15:20 EDT,-0.9049988,134.0,134.84,131.93,747522.0,,,,,,,
LFST,5.775,2024/08/21,15:20 EDT,0.055000305,5.75,5.815,5.65,746092.0,,,,,,,
GNTX,30.435,2024/08/21,15:20 EDT,0.1949997,30.43,30.5399,30.24,745942.0,,,,,,,
SVC,4.455,2024/08/21,15:20 EDT,-0.0149998665,4.48,4.515,4.435,745709.0,,,,,,,
KMX,82.23,2024/08/21,15:20 EDT,2.4400024,80.48,82.46,80.335,745157.0,,,,,,,
UCBI,27.83,2024/08/05,16:00 EDT,0.0,27.52,27.83,27.83,742859.0,,,,,,,
MAS,77.99,2024/08/21,15:20 EDT,1.5299988,76.88,78.66,76.89,741909.0,,,,,,,
MVST,0.3093,2024/08/21,15:20 EDT,0.0076000094,0.3,0.3137,0.3,738504.0,,,,,,,
IVR,8.675,2024/08/21,15:20 EDT,0.0050001144,8.73,8.74,8.61,738009.0,,,,,,,
UNP,245.42,2024/08/21,15:20 EDT,-1.0800018,247.73,248.29,245.0,737335.0,,,,,,,
HLT,216.12,2024/08/21,15:20 EDT,3.7099915,213.46,216.39,213.01,737277.0,,,,,,,
SUM,38.98,2024/08/21,15:20 EDT,0.36999893,38.94,39.2125,38.56,736541.0,,,,,,,
CF,80.235,2024/08/21,15:20 EDT,0.17500305,80.6,80.99,80.0601,736219.0,,,,,,,
AMH,38.505,2024/08/21,15:20 EDT,-0.125,38.68,38.69,38.44,730163.0,,,,,,,
SKX,67.41,2024/08/21,15:20 EDT,1.6600037,66.52,67.72,66.5,729972.0,,,,,,,
SSTK,34.13,2024/08/21,15:20 EDT,-1.4399986,35.74,35.8223,34.13,729060.0,,,,,,,
PLNT,80.47,2024/08/21,15:20 EDT,1.3800049,79.42,80.84,79.175,727565.0,,,,,,,
EXTR,14.965,2024/08/21,15:20 EDT,-0.06499958,15.0,15.055,14.83,723558.0,,,,,,,
EYE,10.65,2024/08/21,15:20 EDT,0.0,10.83,10.915,10.58,722859.0,,,,,,,
SM,44.42,2024/08/21,15:20 EDT,0.25999832,44.77,44.93,43.93,722551.0,,,,,,,
CRNC,3.475,2024/08/21,15:20 EDT,0.004999876,3.5,3.6,3.365,722295.0,,,,,,,
STWD,19.99,2024/08/21,15:20 EDT,0.07999992,20.03,20.03,19.8613,720603.0,,,,,,,
SHO,10.26,2024/08/21,15:20 EDT,0.1800003,10.11,10.27,10.07,719868.0,,,,,,,
STLD,118.895,2024/08/21,15:20 EDT,2.9449997,117.54,119.16,117.05,718004.0,,,,,,,
PWSC,22.67,2024/08/21,15:20 EDT,0.010000229,22.67,22.68,22.66,717998.0,,,,,,,
COUR,8.46,2024/08/21,15:20 EDT,0.31000042,8.25,8.465,8.24,717763.0,,,,,,,
IFF,99.86,2024/08/21,15:20 EDT,1.9700012,98.12,100.03,98.06,716551.0,,,,,,,
KD,23.335,2024/08/21,15:20 EDT,0.125,23.28,23.405,23.06,716127.0,,,,,,,
CHX,31.32,2024/08/21,15:20 EDT,0.1800003,31.42,31.57,31.17,714629.0,,,,,,,
XEL,59.99,2024/08/21,15:20 EDT,0.0,59.95,60.26,59.61,713603.0,,,,,,,
PBI,7.235,2024/08/21,15:20 EDT,-0.034999847,7.36,7.43,7.13,709818.0,,,,,,,
EA,149.65,2024/08/21,15:20 EDT,0.59999084,149.1,149.98,148.87,709569.0,,,,,,,
TRIP,14.305,2024/08/21,15:20 EDT,0.15500069,14.21,14.35,14.18,708346.0,,,,,,,
CHK,72.41,2024/08/21,15:20 EDT,-0.76999664,73.81,73.91,71.95,706285.0,,,,,,,
VEEV,199.865,2024/08/21,15:20 EDT,6.1950073,194.1,201.08,194.0,701014.0,,,,,,,
DKS,233.52,2024/08/21,15:20 EDT,8.919998,230.0,236.25,230.0,699479.0,,,,,,,
WISH,5.13,2024/08/19,16:00 EDT,5.13,5.2,5.25,5.01,698173.0,,,,,,,
HOLX,79.99,2024/08/21,15:20 EDT,-0.9200058,81.01,81.11,79.96,697033.0,,,,,,,
CRBU,2.2,2024/08/21,15:20 EDT,0.06999993,2.18,2.265,2.15,696353.0,,,,,,,
STX,103.84,2024/08/21,15:20 EDT,0.2899933,104.2,104.9,103.44,695670.0,,,,,,,
EQH,40.47,2024/08/21,15:20 EDT,0.3199997,40.33,40.55,40.16,691190.0,,,,,,,
NVT,65.9575,2024/08/21,15:20 EDT,0.5874939,65.37,66.5,65.3228,691082.0,,,,,,,
LNG,181.335,2024/08/21,15:20 EDT,-1.7350006,183.83,183.98,180.68,688482.0,,,,,,,
RRC,30.5,2024/08/21,15:20 EDT,-0.32999992,31.11,31.16,30.41,688227.0,,,,,,,
CTVA,54.22,2024/08/21,15:20 EDT,0.62000275,53.87,54.3204,53.75,686854.0,,,,,,,
VSAT,17.55,2024/08/21,15:20 EDT,-0.060001373,17.64,17.844,17.35,685858.0,,,,,,,
OUST,7.89,2024/08/21,15:20 EDT,0.049999714,7.92,7.9614,7.665,684990.0,,,,,,,
UDMY,8.3,2024/08/21,15:20 EDT,0.4500003,7.93,8.31,7.93,684362.0,,,,,,,
SLM,20.975,2024/08/21,15:20 EDT,-0.0049991608,21.02,21.055,20.765,682775.0,,,,,,,
DRI,155.46,2024/08/21,15:20 EDT,0.31001282,155.77,156.3,154.73,680990.0,,,,,,,
FAST,68.12,2024/08/21,15:20 EDT,1.2200012,66.95,68.43,66.79,678144.0,,,,,,,
ENTG,114.96,2024/08/21,15:20 EDT,2.8700027,113.44,116.51,112.735,677744.0,,,,,,,
PRGO,28.3,2024/08/21,15:20 EDT,0.48999977,28.0,28.32,27.66,677367.0,,,,,,,
BORR,6.09,2024/08/21,15:20 EDT,-0.029999733,6.21,6.26,6.08,677005.0,,,,,,,
RES,6.195,2024/08/21,15:20 EDT,0.015000343,6.25,6.285,6.145,676595.0,,,,,,,
BILL,51.21,2024/08/21,15:20 EDT,0.6800003,50.76,51.59,50.62,676460.0,,,,,,,
CNM,51.125,2024/08/21,15:20 EDT,0.57500076,50.6,51.51,50.5,674978.0,,,,,,,
GOGL,12.275,2024/08/21,15:20 EDT,0.10499954,12.39,12.445,12.26,674704.0,,,,,,,
BV,15.61,2024/08/21,15:20 EDT,1.0699997,15.43,15.67,14.94,674657.0,,,,,,,
AXTA,34.99,2024/08/21,15:20 EDT,0.65999985,34.44,35.085,34.35,674173.0,,,,,,,
LTH,23.73,2024/08/21,15:20 EDT,0.35000038,23.57,23.925,23.515,670612.0,,,,,,,
EVRG,58.26,2024/08/21,15:20 EDT,0.40999985,57.98,58.52,57.82,666918.0,,,,,,,
DNB,11.965,2024/08/21,15:20 EDT,0.045000076,11.94,12.0,11.86,666445.0,,,,,,,
UP,1.855,2024/08/21,15:20 EDT,-0.034999967,1.85,1.8893,1.77,665972.0,,,,,,,
FLNC,18.22,2024/08/21,15:20 EDT,0.54999924,17.83,18.38,17.72,665317.0,,,,,,,
ACVA,18.54,2024/08/21,15:19 EDT,-0.37999916,18.94,18.94,18.4544,662675.0,,,,,,,
OTIS,93.75,2024/08/21,15:20 EDT,1.0,93.14,93.95,92.885,661539.0,,,,,,,
FSLR,222.09,2024/08/21,15:20 EDT,1.8899994,222.0,224.42,219.75,657418.0,,,,,,,
FANG,190.505,2024/08/21,15:20 EDT,0.7550049,191.94,192.98,189.86,655724.0,,,,,,,
GPRO,1.305,2024/08/21,15:20 EDT,-0.015000105,1.32,1.34,1.3,654730.0,,,,,,,
ARMK,35.57,2024/08/21,15:20 EDT,0.040000916,35.57,35.695,35.41,652779.0,,,,,,,
MUR,36.87,2024/08/21,15:20 EDT,0.069999695,37.28,37.39,36.67,651575.0,,,,,,,
CMA,55.02,2024/08/21,15:20 EDT,-0.59000015,55.97,56.0,54.79,650791.0,,,,,,,
NAT,3.605,2024/08/21,15:20 EDT,0.0050001144,3.63,3.63,3.59,650022.0,,,,,,,
ACN,332.765,2024/08/21,15:20 EDT,2.3950195,330.84,333.21,330.54,648777.0,,,,,,,
ALKS,28.261,2024/08/21,15:20 EDT,0.10099983,28.31,28.63,28.19,647787.0,,,,,,,
ORC,8.195,2024/08/21,15:20 EDT,-0.015000343,8.23,8.23,8.1501,647401.0,,,,,,,
CAH,109.65,2024/08/21,15:20 EDT,0.7700043,109.23,110.195,109.16,646915.0,,,,,,,
ESI,25.745,2024/08/21,15:20 EDT,0.38500023,25.59,25.82,25.46,645583.0,,,,,,,
DNLI,24.69,2024/08/21,15:20 EDT,1.0400009,23.84,25.25,23.75,644229.0,,,,,,,
MDB,257.76,2024/08/21,15:20 EDT,4.5200043,255.71,261.115,253.6,643836.0,,,,,,,
YETI,41.18,2024/08/21,15:20 EDT,1.420002,40.32,41.3,40.16,642934.0,,,,,,,
EQC,20.255,2024/08/21,15:20 EDT,-0.065000534,20.35,20.34,20.245,642161.0,,,,,,,
ED,100.55,2024/08/21,15:20 EDT,0.38000488,100.11,100.78,100.05,641862.0,,,,,,,
GNW,6.725,2024/08/21,15:20 EDT,0.025000095,6.72,6.755,6.665,639801.0,,,,,,,
GDDY,164.24,2024/08/21,15:20 EDT,1.25,162.99,165.54,163.0029,638827.0,,,,,,,
PCRX,13.89,2024/08/21,15:20 EDT,0.0,13.93,14.025,13.78,637890.0,,,,,,,
VTYX,2.005,2024/08/21,15:17 EDT,0.045000076,1.95,2.06,1.94,635797.0,,,,,,,
TRGP,142.19,2024/08/21,15:20 EDT,0.58999634,142.5,143.2899,141.58,635473.0,,,,,,,
EAT,69.27,2024/08/21,15:20 EDT,2.619995,66.97,69.42,66.85,634332.0,,,,,,,
BLDR,167.315,2024/08/21,15:20 EDT,3.1650085,165.7,168.22,164.95,633346.0,,,,,,,
HCC,60.07,2024/08/21,15:19 EDT,1.829998,60.1,61.53,58.905,632960.0,,,,,,,
SLDP,1.445,2024/08/21,15:20 EDT,-0.004999995,1.46,1.47,1.42,631751.0,,,,,,,
HPP,5.16,2024/08/21,15:19 EDT,0.15999985,5.05,5.19,5.0,630449.0,,,,,,,
NTRA,120.38,2024/08/21,15:20 EDT,1.9300003,118.49,121.5,118.49,629660.0,,,,,,,
EQR,72.275,2024/08/21,15:20 EDT,0.29499817,72.0,72.39,71.61,628680.0,,,,,,,
RL,169.36,2024/08/21,15:20 EDT,2.619995,168.54,171.09,167.7878,628597.0,,,,,,,
CCO,1.45,2024/08/21,15:20 EDT,0.0,1.46,1.47,1.405,627767.0,,,,,,,
AMGN,329.15,2024/08/21,15:19 EDT,0.6000061,329.55,330.99,327.91,627320.0,,,,,,,
EVH,27.98,2024/08/21,15:20 EDT,0.02999878,28.05,28.31,27.6,626822.0,,,,,,,
BF-B,45.08,2024/08/21,15:20 EDT,0.55000305,44.96,45.55,44.845,625063.0,,,,,,,
ENR,29.805,2024/08/21,15:20 EDT,0.6949997,29.25,29.825,29.22,624556.0,,,,,,,
DD,80.32,2024/08/21,15:20 EDT,1.0599976,79.64,80.51,79.55,621233.0,,,,,,,
DAWN,14.11,2024/08/21,15:20 EDT,0.19999981,13.97,14.16,13.91,618073.0,,,,,,,
FOUR,79.04,2024/08/21,15:20 EDT,-0.12000275,79.36,79.78,78.135,617390.0,,,,,,,
ARVN,24.925,2024/08/21,15:20 EDT,-0.07500076,25.11,26.19,24.61,617242.0,,,,,,,
ANF,170.69,2024/08/21,15:20 EDT,4.6399994,167.82,171.27,165.375,616039.0,,,,,,,
ECVT,6.82,2024/08/21,15:20 EDT,0.0,6.9,6.91,6.79,615768.0,,,,,,,
DO,14.05,2024/08/21,15:20 EDT,-0.07999992,14.28,14.271,14.003,614777.0,,,,,,,
YELP,34.0,2024/08/21,15:20 EDT,-0.33000183,34.4,34.6,33.79,614722.0,,,,,,,
LSXMA,23.36,2024/08/21,15:20 EDT,0.030000687,23.69,24.215,23.36,613834.0,,,,,,,
CMP,9.58,2024/08/21,15:20 EDT,0.09000015,9.64,9.77,9.41,610775.0,,,,,,,
SON,51.25,2024/08/21,15:19 EDT,0.6800003,50.0,51.34,50.05,610165.0,,,,,,,
CRI,65.51,2024/08/21,15:20 EDT,0.5299988,65.69,65.664,64.75,604236.0,,,,,,,
HLF,8.365,2024/08/21,15:20 EDT,0.23499966,8.23,8.46,8.13,601648.0,,,,,,,
LKQ,41.855,2024/08/21,15:20 EDT,0.74499893,41.26,41.93,41.19,600664.0,,,,,,,
UGI,24.685,2024/08/21,15:20 EDT,0.055000305,24.81,24.775,24.6,598880.0,,,,,,,
NMRK,13.01,2024/08/21,15:20 EDT,0.22000027,12.92,13.046,12.8,598747.0,,,,,,,
WWW,12.56,2024/08/21,15:20 EDT,0.1800003,12.59,12.91,12.475,598582.0,,,,,,,
CSGP,75.49,2024/08/21,15:20 EDT,0.6500015,75.16,75.55,74.84,597936.0,,,,,,,
DX,12.385,2024/08/21,15:20 EDT,0.045000076,12.38,12.41,12.33,594603.0,,,,,,,
LYB,96.79,2024/08/21,15:20 EDT,0.23000336,97.25,97.51,96.67,591761.0,,,,,,,
CLNE,3.166,2024/08/21,15:18 EDT,0.015999794,3.2,3.22,3.105,587804.0,,,,,,,
AMKR,33.11,2024/08/21,15:20 EDT,0.7099991,32.76,33.5,32.49,587523.0,,,,,,,
CCI,110.0,2024/08/21,15:20 EDT,0.019996643,109.81,110.16,108.735,586029.0,,,,,,,
TEL,152.16,2024/08/21,15:20 EDT,2.0800018,151.3,152.95,151.28,585972.0,,,,,,,
VTR,58.74,2024/08/21,15:20 EDT,-0.18999863,59.05,59.1,58.46,584325.0,,,,,,,
MTDR,56.21,2024/08/21,15:20 EDT,0.27999878,56.97,56.97,55.65,583573.0,,,,,,,
INVH,35.84,2024/08/21,15:20 EDT,0.15999985,35.85,35.86,35.59,583418.0,,,,,,,
GOSS,0.9023,2024/08/21,15:19 EDT,-0.0273,0.9123,0.97,0.895,582134.0,,,,,,,
TER,134.56,2024/08/21,15:20 EDT,2.8300018,133.25,136.58,132.215,582107.0,,,,,,,
XPO,121.28,2024/08/21,15:20 EDT,3.540001,118.57,121.51,118.0925,581887.0,,,,,,,
REXR,51.04,2024/08/21,15:20 EDT,0.069999695,51.09,51.14,50.74,581709.0,,,,,,,
EYPT,9.03,2024/08/21,15:20 EDT,1.31,7.94,9.34,7.935,581604.0,,,,,,,
LEG,12.385,2024/08/21,15:20 EDT,0.375,12.16,12.39,12.08,581056.0,,,,,,,
NTAP,133.0,2024/08/21,15:20 EDT,1.6100006,131.91,133.86,131.605,581029.0,,,,,,,
CRC,51.2,2024/08/21,15:20 EDT,1.7099991,50.83,52.0299,50.095,580047.0,,,,,,,
GS,494.945,2024/08/21,15:20 EDT,-2.394989,499.5,500.78,494.0325,579171.0,,,,,,,
CMC,53.65,2024/08/21,15:20 EDT,-0.0399971,54.3,54.56,53.56,578446.0,,,,,,,
TALO,11.475,2024/08/21,15:20 EDT,-0.024999619,11.64,11.64,11.415,578106.0,,,,,,,
OKTA,97.85,2024/08/21,15:20 EDT,0.23999786,98.49,98.59,97.38,577864.0,,,,,,,
